05/03/2024;19:06:33;3.78;93.30;22.40;320;24.14;326;-54;Ok
05/03/2024;19:09:29;3.78;93.30;27.80;317;30.58;318;-54;Ok
05/03/2024;19:10:28;3.78;93.40;25.11;313;27.36;322;-54;Ok
05/03/2024;19:12:29;3.83;93.40;21.46;308;22.53;294;-53;Ok
05/03/2024;19:14:23;3.83;93.40;22.05;313;25.75;317;-52;Ok
05/03/2024;19:15:22;3.78;93.40;23.07;315;24.14;310;-54;Ok
05/03/2024;19:18:18;3.72;93.50;23.93;314;28.97;318;-54;Ok
05/03/2024;19:21:14;3.67;93.60;21.99;309;24.14;308;-54;Ok
05/03/2024;19:22:28;3.67;93.60;16.09;309;16.09;317;-53;Ok
05/03/2024;19:24:25;3.67;93.60;24.94;323;25.75;325;-55;Ok
05/03/2024;19:28:06;3.67;93.60;19.31;308;20.92;300;-53;Ok
05/03/2024;19:30:03;3.61;93.60;18.39;305;24.14;308;-54;Ok
05/03/2024;19:41:51;3.44;93.60;18.78;328;19.31;336;-61;Ok
05/03/2024;19:43:46;3.39;93.50;23.12;312;27.36;309;-58;Ok
05/03/2024;19:46:42;3.39;93.70;20.92;312;24.14;304;-60;Ok
05/03/2024;19:48:40;3.33;93.70;23.47;314;27.36;310;-60;Ok
05/03/2024;19:50:40;3.28;93.70;23.34;312;24.14;312;-60;Ok
05/03/2024;19:53:33;3.22;93.70;24.44;310;32.19;313;-68;Ok
05/03/2024;19:56:33;3.33;93.90;20.92;292;22.53;298;-55;Ok
05/03/2024;19:58:27;3.25;93.70;22.38;297;25.75;298;-54;Ok
05/03/2024;20:00:25;3.11;93.50;21.21;292;22.53;290;-54;Ok
05/03/2024;20:02:34;2.98;93.60;19.82;298;22.53;298;-54;Ok
05/03/2024;20:04:31;2.89;93.50;20.92;302;22.53;301;-52;Ok
05/03/2024;20:06:32;2.83;93.60;17.70;298;22.53;304;-52;Ok
05/03/2024;20:08:15;2.83;93.70;17.88;299;19.31;302;-52;Ok
05/03/2024;20:09:13;2.83;93.70;16.09;293;16.09;293;-51;Ok
05/03/2024;20:11:23;2.89;93.80;16.50;295;17.70;294;-51;Ok
05/03/2024;20:13:08;3.03;94.10;14.19;291;14.48;296;-52;Ok
05/03/2024;20:15:06;3.08;94.10;14.92;296;16.09;300;-52;Ok
05/03/2024;20:18:02;3.22;94.00;15.88;301;17.70;306;-52;Ok
05/03/2024;20:21:10;3.22;93.80;13.68;313;14.48;310;-50;Ok
05/03/2024;20:22:59;3.17;93.80;14.48;308;14.48;308;-52;Ok
05/03/2024;20:24:54;3.22;93.90;18.02;304;19.31;300;-51;Ok
05/03/2024;20:26:51;3.22;93.80;15.17;311;16.09;313;-51;Ok
05/03/2024;20:29:47;3.14;93.70;14.63;315;17.70;316;-52;Ok
05/03/2024;20:31:45;3.11;93.70;15.49;310;17.70;314;-52;Ok
05/03/2024;20:33:45;3.06;93.70;16.90;318;17.70;316;-51;Ok
05/03/2024;20:36:39;3.03;93.80;17.70;313;19.31;314;-52;Ok
05/03/2024;20:37:37;3.06;93.80;19.31;314;20.92;313;-52;Ok
05/03/2024;20:39:35;3.06;93.80;18.35;311;19.31;308;-52;Ok
05/03/2024;20:41:32;3.06;93.90;19.60;311;22.53;310;-52;Ok
05/03/2024;20:43:30;3.06;93.90;18.35;308;19.31;309;-52;Ok
05/03/2024;20:46:26;3.11;93.80;19.68;311;22.53;309;-52;Ok
05/03/2024;20:48:27;3.11;93.70;20.92;311;20.92;316;-51;Ok
05/03/2024;20:49:25;3.11;93.70;17.70;305;17.70;309;-52;Ok
05/03/2024;20:51:20;3.14;93.70;18.06;308;19.31;302;-51;Ok
05/03/2024;20:53:17;3.17;93.70;15.56;309;17.70;298;-50;Ok
05/03/2024;20:55:15;3.17;93.60;16.44;306;19.31;310;-51;Ok
05/03/2024;20:58:14;3.17;93.60;13.68;305;14.48;306;-51;Ok
05/03/2024;21:00:09;3.15;93.60;15.88;304;17.70;304;-51;Ok
05/03/2024;21:02:06;3.19;93.60;12.77;299;16.09;312;-51;Ok
05/03/2024;21:05:05;3.22;93.50;12.87;305;12.87;305;-50;Ok
05/03/2024;21:07:00;3.22;93.70;11.80;306;12.87;300;-50;Ok
05/03/2024;21:08:02;3.22;93.70;14.48;315;14.48;317;-50;Ok
05/03/2024;21:11:10;3.33;93.50;13.02;299;14.48;291;-52;Ok
05/03/2024;21:12:09;3.33;93.70;10.19;299;11.27;304;-51;Ok
05/03/2024;21:14:50;3.33;93.50;13.41;305;16.09;306;-51;Ok
05/03/2024;21:15:49;3.33;93.50;14.08;306;16.09;308;-51;Ok
05/03/2024;21:17:49;3.39;93.50;14.48;306;16.09;310;-51;Ok
05/03/2024;21:19:44;3.39;93.30;13.95;301;16.09;310;-50;Ok
05/03/2024;21:21:41;3.44;93.20;13.52;301;14.48;304;-50;Ok
05/03/2024;21:23:39;3.39;93.00;13.33;312;14.48;318;-52;Ok
05/03/2024;21:25:39;3.28;92.90;14.48;324;16.09;329;-50;Ok
05/03/2024;21:27:34;3.14;92.90;15.29;320;17.70;316;-51;Ok
05/03/2024;21:30:30;2.94;92.90;15.29;318;16.09;320;-51;Ok
05/03/2024;21:32:31;2.94;93.20;16.09;314;17.70;313;-51;Ok
05/03/2024;21:34:25;2.86;93.30;16.09;323;19.31;320;-51;Ok
05/03/2024;21:36:23;2.83;93.30;16.74;322;17.70;322;-51;Ok
05/03/2024;21:38:20;2.85;93.40;16.71;318;19.31;322;-51;Ok
05/03/2024;21:40:18;2.83;93.50;17.41;323;19.31;322;-51;Ok
05/03/2024;21:41:31;2.83;93.50;16.09;322;17.70;321;-52;Ok
05/03/2024;21:44:13;2.83;93.30;16.70;323;19.31;324;-52;Ok
05/03/2024;21:46:10;2.83;93.60;15.49;322;17.70;322;-52;Ok
05/03/2024;21:48:11;2.78;93.30;16.90;322;17.70;320;-52;Ok
05/03/2024;21:50:05;2.78;93.40;17.70;325;19.31;322;-52;Ok
05/03/2024;21:52:03;2.72;93.40;17.97;326;19.31;334;-52;Ok
05/03/2024;21:54:00;2.67;93.40;17.26;322;19.31;321;-52;Ok
05/03/2024;21:56:57;2.67;93.60;15.29;323;17.70;326;-52;Ok
05/03/2024;21:58:54;2.65;93.60;15.49;321;17.70;324;-52;Ok
05/03/2024;22:00:55;2.67;93.70;16.09;324;16.09;332;-52;Ok
05/03/2024;22:02:49;2.67;93.70;15.09;320;16.09;322;-52;Ok
05/03/2024;22:04:47;2.72;93.70;13.68;323;14.48;324;-52;Ok
05/03/2024;22:06:44;2.72;93.70;13.99;325;16.09;330;-52;Ok
05/03/2024;22:08:42;2.67;93.70;12.44;321;14.48;320;-52;Ok
05/03/2024;22:09:55;2.67;93.70;13.68;316;16.09;310;-51;Ok
05/03/2024;22:12:37;2.67;93.80;14.28;315;16.09;324;-52;Ok
05/03/2024;22:13:35;2.67;93.80;12.07;313;12.87;313;-51;Ok
05/03/2024;22:14:46;2.67;93.80;14.48;318;14.48;313;-51;Ok
05/03/2024;22:16:35;2.67;93.70;12.07;315;12.87;314;-51;Ok
05/03/2024;22:18:29;2.67;93.70;13.14;316;14.48;320;-52;Ok
05/03/2024;22:20:27;2.67;93.80;13.68;322;16.09;320;-52;Ok
05/03/2024;22:22:24;2.64;93.80;15.65;324;17.70;322;-52;Ok
05/03/2024;22:24:36;2.67;93.70;17.30;330;19.31;332;-52;Ok
05/03/2024;22:27:18;2.67;94.00;16.36;319;17.70;317;-52;Ok
05/03/2024;22:29:19;2.72;94.00;20.12;319;20.92;322;-52;Ok
05/03/2024;22:31:16;2.83;94.00;19.31;319;19.31;325;-52;Ok
05/03/2024;22:33:11;2.83;94.00;20.92;321;24.14;326;-52;Ok
05/03/2024;22:35:11;2.89;93.90;16.09;328;16.09;328;-52;Ok
05/03/2024;22:38:04;2.89;93.90;17.41;315;19.31;317;-52;Ok
05/03/2024;22:40:02;2.85;93.90;15.13;316;17.70;325;-52;Ok
05/03/2024;22:41:59;2.87;93.90;15.15;317;16.09;318;-52;Ok
05/03/2024;22:43:01;2.89;93.90;16.09;319;16.09;318;-52;Ok
05/03/2024;22:45:54;2.87;93.90;14.08;321;16.09;336;-51;Ok
05/03/2024;22:47:52;2.89;93.90;11.27;313;12.87;305;-52;Ok
05/03/2024;22:49:49;2.89;93.80;13.79;309;14.48;317;-51;Ok
05/03/2024;22:51:47;2.89;93.80;13.36;316;14.48;320;-51;Ok
05/03/2024;22:54:43;2.94;93.90;12.55;307;14.48;314;-51;Ok
05/03/2024;22:56:41;2.94;93.80;11.53;322;12.87;317;-51;Ok
05/03/2024;22:58:53;2.94;93.80;11.27;310;11.27;312;-51;Ok
05/03/2024;23:00:36;2.89;93.70;13.05;331;14.48;334;-51;Ok
05/03/2024;23:02:36;2.94;93.80;12.34;333;12.87;337;-51;Ok
05/03/2024;23:04:31;2.94;93.90;14.36;332;16.09;333;-52;Ok
05/03/2024;23:07:27;3.06;94.10;14.92;332;16.09;328;-51;Ok
05/03/2024;23:11:22;3.04;93.90;13.88;329;16.09;338;-50;Ok
05/03/2024;23:13:23;3.06;93.90;13.68;340;14.48;336;-50;Ok
05/03/2024;23:15:17;3.06;94.00;12.61;331;12.87;332;-51;Ok
05/03/2024;23:16:16;3.00;93.90;10.30;333;11.27;332;-50;Ok
05/03/2024;23:18:13;3.00;93.90;10.94;327;11.27;328;-50;Ok
05/03/2024;23:20:11;3.00;93.90;10.97;324;12.87;326;-51;Ok
05/03/2024;23:23:07;2.93;93.60;11.57;297;12.87;301;-52;Ok
05/03/2024;23:25:05;2.83;93.70;12.07;308;12.87;306;-51;Ok
05/03/2024;23:27:05;2.83;93.70;8.05;296;8.05;296;-51;Ok
05/03/2024;23:29:00;2.81;93.90;10.19;287;11.27;293;-51;Ok
05/03/2024;23:30:01;2.83;93.90;9.66;284;9.66;277;-51;Ok
05/03/2024;23:32:52;2.83;-1.00;10.69;298;11.27;300;-50;Ok
05/03/2024;23:35:51;2.83;94.00;10.19;308;11.27;324;-50;Ok
05/03/2024;23:38:47;2.83;94.00;11.16;328;12.87;329;-50;Ok
05/03/2024;23:40:48;2.83;94.00;12.87;339;12.87;341;-51;Ok
05/03/2024;23:41:58;2.83;94.00;12.07;338;12.87;336;-51;Ok
05/03/2024;23:43:41;2.83;94.00;11.27;341;12.87;342;-50;Ok
05/03/2024;23:45:39;2.83;94.10;12.23;334;12.87;334;-50;Ok
05/03/2024;23:47:36;2.83;94.10;12.87;336;14.48;337;-50;Ok
05/03/2024;23:50:32;2.83;94.10;12.61;340;14.48;345;-50;Ok
05/03/2024;23:52:30;2.83;94.10;11.27;336;12.87;337;-50;Ok
05/03/2024;23:54:27;2.83;94.10;12.57;336;14.48;341;-51;Ok
05/03/2024;23:57:27;2.78;94.10;11.27;346;11.27;344;-50;Ok
05/03/2024;23:58:22;2.78;94.10;11.27;342;11.27;346;-50;Ok
